file_path,file_type,task,method_name,input_modalities,missing_setting,split_protocol,metric_name,metric_value,metric_direction,baseline_reference,improvement_or_drop,is_ours,is_xfi_or_ori_baseline,is_superteacher_exploration,recommended_usage,reason,source_confidence
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\epoch_history.csv,csv,cross_subject,VK-RMD Student-NV,,,cross-subject,,,,,,yes,no,no,discussion,CSV parsed but no recognized metric column was found.,high
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\experiment_info.json,json,cross_subject,VK-RMD Student-NV,,,cross-subject,,,,,,yes,no,no,discussion,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\final_eval.csv,csv,cross_subject,VK-RCD-Student-NV,depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.001367159839815349,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\final_eval.csv,csv,cross_subject,VK-RCD-Student-NV,depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.052456437767923345,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\final_eval.csv,csv,cross_subject,VK-RCD-Student-NV,depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.03412843221052563,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\final_eval.md,md,cross_subject,VK-RMD Student-NV,,,cross-subject,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\final_summary.json,json,cross_subject,VK-RMD Student-NV,,,cross-subject,mse,0.001367159839815349,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\final_summary.json,json,cross_subject,VK-RMD Student-NV,,,cross-subject,mpjpe,0.052456437767923345,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_nv_missing_cross_subject\final_summary.json,json,cross_subject,VK-RMD Student-NV,,,cross-subject,pa_mpjpe,0.03412843221052563,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\dependencies.txt,txt,full_combination,VK-RMD Student-VK,,,,,,,,,yes,no,no,main_table,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\epoch_history.csv,csv,full_combination,VK-RMD Student-VK,,,,,,,,,yes,no,no,main_table,CSV parsed but no recognized metric column was found.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\experiment_info.json,json,full_combination,VK-RMD Student-VK,,,,,,,,,yes,no,no,main_table,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\final_eval.csv,csv,full_combination,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.0014591252111367235,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\final_eval.csv,csv,full_combination,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.05017269952732557,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\final_eval.csv,csv,full_combination,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.033479762079294505,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\final_eval.md,md,full_combination,VK-RMD Student-VK,,,,,,,,,yes,no,no,main_table,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\final_summary.json,json,full_combination,VK-RMD Student-VK,,,,mse,0.0014591252111367235,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\final_summary.json,json,full_combination,VK-RMD Student-VK,,,,mpjpe,0.05017269952732557,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing\final_summary.json,json,full_combination,VK-RMD Student-VK,,,,pa_mpjpe,0.033479762079294505,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\dependencies.txt,txt,cross_scene,VK-RMD Student-VK,,,cross-scene,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\epoch_history.csv,csv,cross_scene,VK-RMD Student-VK,,,cross-scene,,,,,,yes,no,no,discussion,CSV parsed but no recognized metric column was found.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\experiment_info.json,json,cross_scene,VK-RMD Student-VK,,,cross-scene,,,,,,yes,no,no,discussion,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\final_eval.csv,csv,cross_scene,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.0023928152202567117,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\final_eval.csv,csv,cross_scene,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.07170339755556919,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\final_eval.csv,csv,cross_scene,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.047743638384209516,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\final_eval.md,md,cross_scene,VK-RMD Student-VK,,,cross-scene,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\final_summary.json,json,cross_scene,VK-RMD Student-VK,,,cross-scene,mse,0.0023928152202567117,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\final_summary.json,json,cross_scene,VK-RMD Student-VK,,,cross-scene,mpjpe,0.07170339755556919,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_scene_split\final_summary.json,json,cross_scene,VK-RMD Student-VK,,,cross-scene,pa_mpjpe,0.047743638384209516,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\dependencies.txt,txt,cross_subject,VK-RMD Student-VK,,,cross-subject,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\epoch_history.csv,csv,cross_subject,VK-RMD Student-VK,,,cross-subject,,,,,,yes,no,no,discussion,CSV parsed but no recognized metric column was found.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\experiment_info.json,json,cross_subject,VK-RMD Student-VK,,,cross-subject,,,,,,yes,no,no,discussion,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\final_eval.csv,csv,cross_subject,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.0012301128898103968,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\final_eval.csv,csv,cross_subject,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.04987819082937435,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\final_eval.csv,csv,cross_subject,VK-RCD-Student-VK,vk+depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.03235380217527401,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\final_eval.md,md,cross_subject,VK-RMD Student-VK,,,cross-subject,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\final_summary.json,json,cross_subject,VK-RMD Student-VK,,,cross-subject,mse,0.0012301128898103968,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\final_summary.json,json,cross_subject,VK-RMD Student-VK,,,cross-subject,mpjpe,0.04987819082937435,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\student_vk_missing_cross_subject_split\final_summary.json,json,cross_subject,VK-RMD Student-VK,,,cross-subject,pa_mpjpe,0.03235380217527401,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full\epoch_history.csv,csv,HPE,full-modality teacher,,,,,,,,,yes,no,no,main_table,CSV parsed but no recognized metric column was found.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full\experiment_info.json,json,HPE,full-modality teacher,,,,,,,,,yes,no,no,main_table,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full\final_eval.csv,csv,HPE,VK-RCD-Teacher,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.0013922010646224027,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\teacher_full\final_eval.csv,csv,HPE,VK-RCD-Teacher,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.04844978014533323,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\teacher_full\final_eval.csv,csv,HPE,VK-RCD-Teacher,vk+depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.03306253171049202,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\teacher_full\final_eval.md,md,HPE,full-modality teacher,,,,,,,,,yes,no,no,main_table,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\teacher_full\final_summary.json,json,HPE,full-modality teacher,,,,mse,0.0013922010646224027,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\teacher_full\final_summary.json,json,HPE,full-modality teacher,,,,mpjpe,0.04844978014533323,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\teacher_full\final_summary.json,json,HPE,full-modality teacher,,,,pa_mpjpe,0.03306253171049202,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\dependencies.txt,txt,cross_scene,full-modality teacher,,,cross-scene,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\epoch_history.csv,csv,cross_scene,full-modality teacher,,,cross-scene,,,,,,yes,no,no,discussion,CSV parsed but no recognized metric column was found.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\experiment_info.json,json,cross_scene,full-modality teacher,,,cross-scene,,,,,,yes,no,no,discussion,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\final_eval.csv,csv,cross_scene,VK-RCD-Teacher,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.002501261362931161,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\final_eval.csv,csv,cross_scene,VK-RCD-Teacher,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.07605857762490326,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\final_eval.csv,csv,cross_scene,VK-RCD-Teacher,vk+depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.03789014223886028,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\final_eval.md,md,cross_scene,full-modality teacher,,,cross-scene,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\final_summary.json,json,cross_scene,full-modality teacher,,,cross-scene,mse,0.002501261362931161,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\final_summary.json,json,cross_scene,full-modality teacher,,,cross-scene,mpjpe,0.07605857762490326,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_scene_split\final_summary.json,json,cross_scene,full-modality teacher,,,cross-scene,pa_mpjpe,0.03789014223886028,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_subject_split\dependencies.txt,txt,cross_subject,full-modality teacher,,,cross-subject,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\teacher_full_cross_subject_split\experiment_info.json,json,cross_subject,full-modality teacher,,,cross-subject,,,,,,yes,no,no,discussion,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\manifest.json,json,HPE,manifest,,,,,,,,,yes,no,no,main_table,JSON parsed but no recognized metric key was found.,high
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\status.csv,csv,HPE,status,,,,,,,,,yes,no,no,main_table,CSV parsed but no recognized metric column was found.,high
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\ablation_no_distill_xfi_report.log,log,ablation,w/o distillation,,,,,,,,,yes,no,no,ablation_table,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\ablation_uniform_fusion_xfi_report.log,log,reliability,uniform fusion,,,,,,,,,yes,no,no,figure,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_eval31.log,log,cross_scene,cross_scene_baseline_eval31,,,cross-scene,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.015276,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.004361,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.003867,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.003585,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.090261,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.003390,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.09026051477733166,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.090261,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.003239,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.090261,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.003116,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.090261,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.003027,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.090261,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.002980,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.090261,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.002884,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.09386373731687578,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,mpjpe,0.090261,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_baseline_train.log,log,cross_scene,cross_scene_baseline_train,,,cross-scene,loss,0.002884,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_eval15.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.090466,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.363797,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.410633,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.422327,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.121591,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.433221,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.12159063491511782,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.121591,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.441524,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.121591,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.449674,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.121591,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.465445,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.121591,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.460167,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.121591,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.113193,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,loss,-0.469050,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.11319327117357933,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_nv_train.log,log,cross_scene,VK-RMD Student-NV,,,cross-scene,mpjpe,0.113193,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_vk_eval31.log,log,cross_scene,VK-RMD Student-VK,,,cross-scene,,,,,,yes,no,no,discussion,Text/log parsed but no recognized metric pattern was found.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_vk_train.log,log,cross_scene,VK-RMD Student-VK,,,cross-scene,loss,-0.128671,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_vk_train.log,log,cross_scene,VK-RMD Student-VK,,,cross-scene,loss,-0.397969,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_vk_train.log,log,cross_scene,VK-RMD Student-VK,,,cross-scene,loss,-0.441390,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_vk_train.log,log,cross_scene,VK-RMD Student-VK,,,cross-scene,loss,-0.456192,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_vk_train.log,log,cross_scene,VK-RMD Student-VK,,,cross-scene,mpjpe,0.110906,lower_better,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
E:\Deskbook\Tea\HPE\outputs\supplemental_runs\20260511_111501\logs\cross_scene_student_vk_train.log,log,cross_scene,VK-RMD Student-VK,,,cross-scene,loss,-0.470789,,,,yes,no,no,discussion,Metric extracted from text/log pattern.,medium
