protocol,scene,subject,action,idx,rgb_vk_path,mmwave_vk_path,mse,mae,mean_joint_error,max_joint_error,nme,pck05,pck10,bbox_diag
cross_subject,E01,S03,A10,14,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame015.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame015.npy,651.99951172,19.71559525,31.44106102,84.74065399,0.09951676,0.05882353,0.64705882,315.93734741
cross_subject,E01,S03,A10,19,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame020.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame020.npy,669.17504883,21.47738457,33.34769821,80.71894073,0.10557132,0.05882353,0.47058824,315.87838745
cross_subject,E01,S03,A10,24,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame025.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame025.npy,904.85601807,26.72373390,41.57849884,49.53693390,0.13136570,0.05882353,0.11764706,316.50955200
cross_subject,E01,S03,A10,29,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame030.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame030.npy,454.34417725,16.66310120,27.15409851,63.74868011,0.08521886,0.05882353,0.76470588,318.63955688
cross_subject,E01,S03,A10,34,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame035.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame035.npy,2095.89233398,40.60761642,61.62026978,94.41275787,0.19250397,0.00000000,0.05882353,320.09869385
cross_subject,E01,S03,A10,39,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame040.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame040.npy,688.55615234,19.93550682,33.17358780,80.19394684,0.10427785,0.05882353,0.52941176,318.12689209
cross_subject,E01,S03,A10,44,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame045.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame045.npy,1344.22204590,28.99437141,49.13235092,86.07485199,0.15457333,0.05882353,0.11764706,317.85787964
cross_subject,E01,S03,A10,49,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame050.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame050.npy,965.84033203,27.43905640,41.76150894,74.01386261,0.13073817,0.00000000,0.17647059,319.42858887
cross_subject,E01,S03,A10,54,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame055.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame055.npy,772.21582031,24.09660721,36.48912048,81.64833832,0.11323055,0.05882353,0.35294118,322.25509644
cross_subject,E01,S03,A10,59,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame060.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame060.npy,879.10949707,25.91483116,40.76396942,51.97079086,0.12969722,0.05882353,0.11764706,314.30102539
cross_subject,E01,S03,A10,64,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame065.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame065.npy,421.32510376,16.98374367,27.42291641,49.88833618,0.08634224,0.00000000,0.76470588,317.60717773
cross_subject,E01,S03,A10,69,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame070.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame070.npy,1366.88403320,33.36034393,49.77655029,82.70237732,0.15567176,0.00000000,0.17647059,319.75323486
cross_subject,E01,S03,A10,74,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame075.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame075.npy,506.48959351,16.20775223,27.09812546,78.15023804,0.08417545,0.29411765,0.76470588,321.92431641
cross_subject,E01,S03,A10,79,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame080.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame080.npy,690.97564697,22.39149666,35.94979858,57.91787720,0.11050435,0.05882353,0.23529412,325.32473755
cross_subject,E01,S03,A10,84,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame085.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame085.npy,774.74102783,24.12672424,37.51048660,60.72202301,0.11716640,0.05882353,0.35294118,320.14712524
cross_subject,E01,S03,A10,89,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame090.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame090.npy,754.26257324,23.89528084,36.18087769,74.23268127,0.11307169,0.05882353,0.41176471,319.98175049
cross_subject,E01,S03,A10,94,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame095.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame095.npy,888.95770264,25.38972664,40.50353622,66.82472992,0.12537627,0.05882353,0.17647059,323.05584717
cross_subject,E01,S03,A10,99,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame100.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame100.npy,446.77734375,17.96527481,28.04341888,57.51075745,0.08832390,0.00000000,0.82352941,317.50659180
cross_subject,E01,S03,A10,104,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame105.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame105.npy,1902.79357910,40.84743118,59.54009628,82.07103729,0.18691646,0.00000000,0.05882353,318.53854370
cross_subject,E01,S03,A10,109,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame110.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame110.npy,472.10620117,17.45303154,26.92438507,57.83352661,0.08424579,0.29411765,0.70588235,319.59323120
cross_subject,E01,S03,A10,114,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame115.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame115.npy,1000.38696289,27.73033142,43.25604248,62.51050949,0.13252603,0.05882353,0.11764706,326.39657593
cross_subject,E01,S03,A10,119,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame120.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame120.npy,634.15576172,20.54168892,32.45412827,70.38616943,0.09977826,0.05882353,0.52941176,325.26251221
cross_subject,E01,S03,A10,124,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame125.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame125.npy,1275.64807129,32.44070816,48.46096802,67.44226074,0.14935252,0.05882353,0.11764706,324.47372437
cross_subject,E01,S03,A10,129,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame130.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame130.npy,1055.57263184,26.38957787,43.25021744,82.01647186,0.13411807,0.00000000,0.17647059,322.47866821
cross_subject,E01,S03,A10,134,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame135.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame135.npy,353.24154663,16.84130478,25.81612587,39.76987457,0.08078995,0.05882353,0.88235294,319.54623413
cross_subject,E01,S03,A10,139,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame140.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame140.npy,1692.40417480,38.11721039,55.94431305,77.64713287,0.17596582,0.00000000,0.11764706,317.92715454
cross_subject,E01,S03,A10,144,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame145.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame145.npy,624.58081055,21.77397919,32.80795670,69.19168854,0.10171849,0.05882353,0.47058824,322.53680420
cross_subject,E01,S03,A10,149,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame150.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame150.npy,906.80419922,25.46302795,41.07852173,56.23319244,0.12621974,0.11764706,0.11764706,325.45242310
cross_subject,E01,S03,A10,154,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame155.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame155.npy,380.28372192,16.10870361,25.73631096,53.09793091,0.08217395,0.05882353,0.82352941,313.19305420
cross_subject,E01,S03,A10,159,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame160.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame160.npy,1845.13098145,39.58645248,58.21886063,86.80137634,0.18575130,0.00000000,0.11764706,313.42370605
cross_subject,E01,S03,A10,164,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame165.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame165.npy,935.17492676,25.47627258,39.98512650,76.93507385,0.12349846,0.05882353,0.35294118,323.77023315
cross_subject,E01,S03,A10,169,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame170.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame170.npy,581.46966553,20.39871788,32.22692108,57.41812515,0.10300115,0.05882353,0.47058824,312.87924194
cross_subject,E01,S03,A10,174,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame175.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame175.npy,496.70507812,17.24713326,27.54601097,71.26560974,0.08762666,0.05882353,0.76470588,314.35650635
cross_subject,E01,S03,A10,179,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame180.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame180.npy,1787.33630371,38.45535278,56.77677155,86.68070984,0.17780043,0.00000000,0.11764706,319.32864380
cross_subject,E01,S03,A10,184,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame185.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame185.npy,564.43469238,15.30505371,25.78980064,89.50379181,0.08187071,0.41176471,0.76470588,315.00643921
cross_subject,E01,S03,A10,189,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame190.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame190.npy,583.36383057,20.79320145,32.44124985,57.66511917,0.10342162,0.05882353,0.35294118,313.67956543
cross_subject,E01,S03,A10,194,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame195.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame195.npy,460.11129761,16.91997528,27.86790466,58.53495026,0.08744078,0.05882353,0.76470588,318.70605469
cross_subject,E01,S03,A10,199,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame200.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame200.npy,1340.44677734,32.69131470,48.73090744,74.28542328,0.15258201,0.00000000,0.29411765,319.37518311
cross_subject,E01,S03,A10,204,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame205.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame205.npy,497.85610962,15.79520035,26.64339638,74.97357941,0.08550864,0.11764706,0.76470588,311.58718872
cross_subject,E01,S03,A10,209,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame210.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame210.npy,1098.53442383,27.20314980,44.31343079,83.42160034,0.14288563,0.05882353,0.11764706,310.13217163
cross_subject,E01,S03,A10,214,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame215.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame215.npy,642.02880859,19.85868263,32.30122375,69.95243835,0.10215223,0.17647059,0.58823529,316.20672607
cross_subject,E01,S03,A10,219,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame220.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame220.npy,1532.16967773,34.48080444,52.28210068,86.10830688,0.16310590,0.05882353,0.11764706,320.54083252
cross_subject,E01,S03,A10,224,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame225.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame225.npy,664.49005127,21.38497353,34.01649857,68.13324738,0.10862936,0.11764706,0.35294118,313.14276123
cross_subject,E01,S03,A10,229,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame230.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame230.npy,854.52764893,24.59589767,39.26809311,67.45804596,0.12589561,0.11764706,0.17647059,311.90994263
cross_subject,E01,S03,A10,234,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame235.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame235.npy,890.53051758,26.44927216,40.28138351,58.12667847,0.12677929,0.05882353,0.17647059,317.72842407
cross_subject,E01,S03,A10,239,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame240.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame240.npy,1090.06127930,29.61947060,44.18846130,76.22554779,0.13867534,0.00000000,0.29411765,318.64685059
cross_subject,E01,S03,A10,244,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame245.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame245.npy,746.80499268,22.10279846,36.07205963,70.30239868,0.11575529,0.05882353,0.29411765,311.62341309
cross_subject,E01,S03,A10,249,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame250.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame250.npy,1438.63439941,30.65679550,51.21258163,82.16745758,0.16408707,0.05882353,0.11764706,312.10614014
cross_subject,E01,S03,A10,254,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame255.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame255.npy,1039.61865234,28.65447998,43.13824463,63.87978363,0.13431761,0.00000000,0.35294118,321.16595459
cross_subject,E01,S03,A10,259,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame260.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame260.npy,1085.69238281,29.38685608,43.86374664,73.97055817,0.13582603,0.05882353,0.23529412,322.94064331
cross_subject,E01,S03,A10,264,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame265.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame265.npy,563.05462646,20.85972595,32.31657791,48.60364532,0.10425786,0.05882353,0.41176471,309.96777344
cross_subject,E01,S03,A10,269,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame270.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame270.npy,478.58770752,18.12553787,28.47196579,55.35369110,0.09066364,0.05882353,0.70588235,314.03952026
cross_subject,E01,S03,A10,274,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame275.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame275.npy,1554.34094238,35.62065506,52.72785187,77.09048462,0.16479885,0.05882353,0.11764706,319.95278931
cross_subject,E01,S03,A10,279,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame280.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame280.npy,471.46221924,15.73727608,25.41329956,78.71294403,0.07993383,0.29411765,0.82352941,317.92919922
cross_subject,E01,S03,A10,284,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame285.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame285.npy,838.51116943,25.49996567,39.74591446,52.83206177,0.12759796,0.05882353,0.11764706,311.49334717
cross_subject,E01,S03,A10,289,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame290.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame290.npy,527.92041016,19.07754707,30.55143547,56.31095123,0.09612385,0.05882353,0.52941176,317.83407593
cross_subject,E01,S03,A10,294,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A10/rgb/frame295.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A10/frame295.npy,2219.27441406,42.33745956,62.42693710,97.26831818,0.19659053,0.05882353,0.11764706,317.54803467
cross_subject,E01,S03,A11,2,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame003.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame003.npy,202.86436462,8.71916962,13.92968369,58.29618073,0.03381123,0.82352941,0.88235294,411.98394775
cross_subject,E01,S03,A11,7,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame008.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame008.npy,71.17745972,7.00661182,10.84647465,22.58872032,0.03080129,0.88235294,1.00000000,352.14349365
cross_subject,E01,S03,A11,12,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame013.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame013.npy,164.96714783,6.85969257,11.01127243,54.75705719,0.02681298,0.88235294,0.88235294,410.66949463
cross_subject,E01,S03,A11,17,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame018.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame018.npy,490.46008301,15.44963837,25.30441666,74.94126892,0.07363517,0.35294118,0.82352941,343.64581299
cross_subject,E01,S03,A11,22,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame023.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame023.npy,310.04080200,12.49082470,20.49166107,70.18548584,0.04956881,0.58823529,0.94117647,413.39825439
cross_subject,E01,S03,A11,27,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame028.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame028.npy,54.85282516,5.25731707,8.13718510,21.46284294,0.02320420,0.76470588,1.00000000,350.67727661
cross_subject,E01,S03,A11,32,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame033.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame033.npy,232.38487244,8.24554825,13.54605865,59.94614792,0.03287484,0.88235294,0.88235294,412.04937744
cross_subject,E01,S03,A11,37,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame038.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame038.npy,252.45404053,10.20788193,16.52165031,59.75800705,0.04845535,0.82352941,0.88235294,340.96649170
cross_subject,E01,S03,A11,42,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame043.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame043.npy,240.02500916,9.27029705,14.52551746,59.48031616,0.03504676,0.76470588,0.88235294,414.46112061
cross_subject,E01,S03,A11,47,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame048.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame048.npy,63.32592773,5.77589512,9.10034370,22.42119217,0.02607009,0.82352941,1.00000000,349.07214355
cross_subject,E01,S03,A11,52,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame053.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame053.npy,309.38916016,11.27397156,19.35632133,70.94304657,0.04629987,0.82352941,0.88235294,418.06427002
cross_subject,E01,S03,A11,57,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame058.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame058.npy,278.40560913,12.99297237,19.29156113,65.20444489,0.05846139,0.41176471,0.94117647,329.98806763
cross_subject,E01,S03,A11,62,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame063.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame063.npy,205.81671143,8.55955601,13.62028313,53.66014862,0.03243359,0.88235294,0.88235294,419.94378662
cross_subject,E01,S03,A11,67,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame068.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame068.npy,70.10144043,5.34573746,8.55442333,27.43122673,0.02513213,0.82352941,1.00000000,340.37802124
cross_subject,E01,S03,A11,72,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame073.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame073.npy,182.29756165,7.40796900,12.19263268,51.59974289,0.02908450,0.88235294,0.88235294,419.21411133
cross_subject,E01,S03,A11,77,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame078.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame078.npy,387.78036499,13.77089691,21.42350769,80.86126709,0.06399759,0.52941176,0.82352941,334.75491333
cross_subject,E01,S03,A11,82,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame083.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame083.npy,280.18731689,10.91477108,17.62133980,65.57373047,0.04328282,0.82352941,0.88235294,407.12091064
cross_subject,E01,S03,A11,87,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame088.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame088.npy,78.53224945,5.77525234,9.39578915,30.36220551,0.02633869,0.82352941,1.00000000,356.72952271
cross_subject,E01,S03,A11,92,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame093.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame093.npy,232.17732239,9.25080109,15.06602764,62.76688385,0.03673635,0.82352941,0.88235294,410.11224365
cross_subject,E01,S03,A11,97,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame098.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame098.npy,739.10028076,21.68037033,37.12334442,65.96038055,0.10240011,0.00000000,0.58823529,362.53228760
cross_subject,E01,S03,A11,102,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame103.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame103.npy,215.67318726,8.22621059,12.59399605,63.21145248,0.03310846,0.82352941,0.88235294,380.38607788
cross_subject,E01,S03,A11,107,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame108.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame108.npy,136.17083740,7.01696396,11.00997925,46.04920959,0.02740201,0.88235294,0.94117647,401.79461670
cross_subject,E01,S03,A11,112,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame113.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame113.npy,104.09197998,8.38743782,13.30110836,25.75346947,0.03613760,0.82352941,1.00000000,368.06835938
cross_subject,E01,S03,A11,117,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame118.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame118.npy,247.90898132,10.09902859,15.49158096,59.63671112,0.03897035,0.88235294,0.88235294,397.52221680
cross_subject,E01,S03,A11,122,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame123.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S03/A11/frame123.npy,558.47241211,15.33012867,25.27359581,81.58409882,0.07223470,0.52941176,0.82352941,349.88165283
