protocol,scene,subject,action,idx,rgb_vk_path,mmwave_vk_path,mse,mae,mean_joint_error,max_joint_error,nme,pck05,pck10,bbox_diag
cross_scene,E01,S03,A11,257,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame258.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame258.npy,530.18853760,17.50983429,29.50366402,67.58566284,0.08271717,0.17647059,0.88235294,356.68124390
cross_scene,E01,S03,A11,262,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame263.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame263.npy,926.67041016,21.47020721,33.07178879,115.62694550,0.08066545,0.35294118,0.76470588,409.98703003
cross_scene,E01,S03,A11,267,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame268.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame268.npy,155.99345398,8.27247238,13.43713570,47.78789520,0.03454716,0.88235294,0.94117647,388.95056152
cross_scene,E01,S03,A11,272,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame273.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame273.npy,188.70550537,10.91568184,16.80028915,49.74654770,0.04460543,0.76470588,0.94117647,376.64227295
cross_scene,E01,S03,A11,277,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame278.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame278.npy,624.03192139,18.62662315,30.13019943,86.83768463,0.07516365,0.11764706,0.82352941,400.86129761
cross_scene,E01,S03,A11,282,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame283.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame283.npy,376.86819458,12.39384651,20.09180832,71.01749420,0.05691431,0.76470588,0.88235294,353.01858521
cross_scene,E01,S03,A11,287,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame288.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame288.npy,352.40744019,13.56967926,22.57873344,69.21232605,0.05494465,0.58823529,0.94117647,410.93594360
cross_scene,E01,S03,A11,292,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A11/rgb/frame293.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A11/frame293.npy,217.02275085,10.26829910,16.70803833,50.90809631,0.04687758,0.70588235,0.88235294,356.41851807
cross_scene,E01,S03,A12,0,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame001.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame001.npy,1113.42590332,22.88934135,35.41638184,114.15410614,0.10143411,0.35294118,0.70588235,349.15652466
cross_scene,E01,S03,A12,5,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame006.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame006.npy,1118.63024902,22.67074776,39.42839813,110.33344269,0.11669102,0.11764706,0.58823529,337.88717651
cross_scene,E01,S03,A12,10,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame011.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame011.npy,2209.05273438,38.78646851,61.56695175,85.32337952,0.22355929,0.11764706,0.17647059,275.39428711
cross_scene,E01,S03,A12,15,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame016.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame016.npy,861.06225586,19.58870316,32.54113770,97.97052002,0.09224429,0.17647059,0.76470588,352.77130127
cross_scene,E01,S03,A12,20,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame021.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame021.npy,644.82250977,16.30730438,25.97855568,99.36608887,0.07460230,0.58823529,0.76470588,348.22726440
cross_scene,E01,S03,A12,25,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame026.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame026.npy,2269.08740234,38.51406479,62.43378830,90.42615509,0.22303703,0.05882353,0.17647059,279.92565918
cross_scene,E01,S03,A12,30,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame031.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame031.npy,1224.74438477,24.80125809,40.18217850,115.47440338,0.11377054,0.11764706,0.64705882,353.18615723
cross_scene,E01,S03,A12,35,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame036.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame036.npy,712.25775146,16.21705246,25.84283829,103.78491974,0.07350798,0.52941176,0.82352941,351.56506348
cross_scene,E01,S03,A12,40,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame041.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame041.npy,2228.66552734,37.67310715,61.45336151,87.94517517,0.22126451,0.11764706,0.17647059,277.73709106
cross_scene,E01,S03,A12,45,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame046.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame046.npy,1104.34704590,22.96214485,37.98324203,106.32283020,0.10911608,0.11764706,0.64705882,348.09939575
cross_scene,E01,S03,A12,50,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame051.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame051.npy,735.61761475,17.56181717,30.56378174,88.42891693,0.08935531,0.35294118,0.70588235,342.04772949
cross_scene,E01,S03,A12,55,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame056.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame056.npy,2330.97924805,36.73526001,63.32584000,90.24465942,0.23188608,0.05882353,0.11764706,273.09030151
cross_scene,E01,S03,A12,60,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame061.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame061.npy,1053.96142578,22.60058403,35.97668076,107.56504822,0.10197349,0.17647059,0.70588235,352.80426025
cross_scene,E01,S03,A12,65,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame066.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame066.npy,595.98541260,16.52797699,27.20478249,81.20345306,0.08050493,0.41176471,0.70588235,337.92691040
cross_scene,E01,S03,A12,70,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame071.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame071.npy,2822.46679688,45.49142456,69.55002594,97.03112793,0.25238362,0.11764706,0.11764706,275.57266235
cross_scene,E01,S03,A12,75,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame076.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame076.npy,912.86279297,19.94658279,32.05252075,109.60095978,0.09078430,0.41176471,0.70588235,353.06237793
cross_scene,E01,S03,A12,80,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame081.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame081.npy,481.84326172,17.61689758,28.44625664,60.91682053,0.08688216,0.00000000,0.70588235,327.41195679
cross_scene,E01,S03,A12,85,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame086.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame086.npy,1943.99401855,34.84708786,57.35171509,81.59903717,0.20756881,0.05882353,0.17647059,276.30218506
cross_scene,E01,S03,A12,90,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame091.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame091.npy,1370.09899902,23.17750549,36.50650024,125.61809540,0.10487853,0.52941176,0.70588235,348.08364868
cross_scene,E01,S03,A12,95,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame096.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame096.npy,710.60046387,22.76097679,35.99511337,53.68163300,0.11465210,0.05882353,0.23529412,313.95074463
cross_scene,E01,S03,A12,100,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame101.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame101.npy,1779.55273438,34.05629730,54.90059280,77.29969025,0.19326123,0.11764706,0.17647059,284.07452393
cross_scene,E01,S03,A12,105,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame106.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame106.npy,1410.01977539,27.21175575,44.55971909,122.74980927,0.12811640,0.05882353,0.52941176,347.80651855
cross_scene,E01,S03,A12,110,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame111.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame111.npy,1284.79235840,30.65234756,47.67371750,68.29537964,0.16092581,0.05882353,0.17647059,296.24655151
cross_scene,E01,S03,A12,115,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame116.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame116.npy,1492.94665527,32.15468597,50.73993683,73.15695190,0.17472416,0.17647059,0.17647059,290.40023804
cross_scene,E01,S03,A12,120,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame121.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame121.npy,740.55895996,17.34278107,30.61714363,88.53293610,0.08748691,0.29411765,0.76470588,349.96255493
cross_scene,E01,S03,A12,125,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame126.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame126.npy,1537.04650879,32.33337021,51.55082321,75.35248566,0.17785186,0.11764706,0.17647059,289.85260010
cross_scene,E01,S03,A12,130,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame131.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame131.npy,979.06964111,27.02617073,41.13491821,65.77713013,0.13108581,0.11764706,0.17647059,313.80145264
cross_scene,E01,S03,A12,135,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame136.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame136.npy,1166.66137695,25.21109200,41.75991058,107.15589142,0.11869370,0.05882353,0.58823529,351.82922363
cross_scene,E01,S03,A12,140,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame141.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame141.npy,1917.55883789,33.96818924,58.39321136,81.36024475,0.21133248,0.00000000,0.11764706,276.30969238
cross_scene,E01,S03,A12,145,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame146.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame146.npy,717.27844238,23.26785469,35.83938980,56.90952301,0.11143041,0.11764706,0.23529412,321.63024902
cross_scene,E01,S03,A12,150,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame151.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame151.npy,1180.98339844,25.61814690,43.92848969,99.53056335,0.12272134,0.05882353,0.23529412,357.95315552
cross_scene,E01,S03,A12,155,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame156.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame156.npy,2798.07104492,41.62742996,69.35543823,97.58377838,0.26293829,0.05882353,0.11764706,263.77078247
cross_scene,E01,S03,A12,160,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame161.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame161.npy,511.23120117,15.73572350,25.83049774,74.95484161,0.07687712,0.47058824,0.70588235,335.99722290
cross_scene,E01,S03,A12,165,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame166.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame166.npy,910.89404297,18.36263084,29.12864876,112.61864471,0.08300168,0.58823529,0.70588235,350.94049072
cross_scene,E01,S03,A12,170,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame171.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame171.npy,2453.45507812,41.90126801,65.27234650,89.35856628,0.23485691,0.11764706,0.11764706,277.92388916
cross_scene,E01,S03,A12,175,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame176.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame176.npy,567.79626465,20.09324074,33.07561874,45.10652924,0.10249905,0.00000000,0.35294118,322.69195557
cross_scene,E01,S03,A12,180,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame181.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame181.npy,1093.14660645,22.59104729,36.02030182,110.45539856,0.10286003,0.11764706,0.70588235,350.18756104
cross_scene,E01,S03,A12,185,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame186.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame186.npy,2513.62841797,39.43120956,65.49056244,93.56998444,0.24073305,0.05882353,0.11764706,272.04641724
cross_scene,E01,S03,A12,190,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame191.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame191.npy,881.49755859,22.90356445,37.28433609,78.25237274,0.10981829,0.17647059,0.41176471,339.50933838
cross_scene,E01,S03,A12,195,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame196.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame196.npy,966.61889648,21.91549492,37.20211792,98.68647003,0.10572170,0.11764706,0.70588235,351.88723755
cross_scene,E01,S03,A12,200,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame201.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame201.npy,3169.31811523,47.44727707,73.84205627,101.46582031,0.27473468,0.11764706,0.11764706,268.77587891
cross_scene,E01,S03,A12,205,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame206.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame206.npy,1137.85021973,23.57251167,37.18103027,112.07868958,0.10416507,0.17647059,0.64705882,356.94335938
cross_scene,E01,S03,A12,210,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame211.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame211.npy,1007.24530029,21.37059402,34.32111740,111.54042816,0.09911963,0.41176471,0.64705882,346.25955200
cross_scene,E01,S03,A12,215,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame216.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame216.npy,2911.52075195,44.24270630,71.09700012,96.34101105,0.27036681,0.05882353,0.11764706,262.96496582
cross_scene,E01,S03,A12,220,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame221.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame221.npy,1117.32482910,22.82255363,36.24809647,113.77136230,0.10188513,0.17647059,0.70588235,355.77416992
cross_scene,E01,S03,A12,225,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame226.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame226.npy,729.86474609,19.32693291,32.27868652,81.34970093,0.09564700,0.17647059,0.70588235,337.47726440
cross_scene,E01,S03,A12,230,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame231.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame231.npy,2390.16406250,36.39882278,65.46697998,88.76438141,0.24463883,0.00000000,0.00000000,267.60665894
cross_scene,E01,S03,A12,235,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame236.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame236.npy,1438.46264648,28.76132011,45.92348480,118.82188416,0.12817013,0.05882353,0.52941176,358.30099487
cross_scene,E01,S03,A12,240,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame241.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame241.npy,758.80834961,23.46827888,37.97850037,58.65431976,0.12191011,0.00000000,0.17647059,311.52871704
cross_scene,E01,S03,A12,245,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame246.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame246.npy,2119.16210938,37.58206558,60.35120392,88.31453705,0.21812510,0.05882353,0.17647059,276.68161011
cross_scene,E01,S03,A12,250,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame251.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame251.npy,1051.26477051,22.79954338,36.61011505,108.65261841,0.10104089,0.17647059,0.70588235,362.32971191
cross_scene,E01,S03,A12,255,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame256.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame256.npy,510.44641113,19.48668289,30.28291512,50.03744125,0.09341856,0.11764706,0.64705882,324.16378784
cross_scene,E01,S03,A12,260,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame261.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame261.npy,2036.28149414,34.23035812,59.26805496,85.62564087,0.21717538,0.00000000,0.17647059,272.90411377
cross_scene,E01,S03,A12,265,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame266.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame266.npy,1560.60766602,27.70330238,43.25186920,131.87158203,0.12185753,0.17647059,0.64705882,354.93801880
cross_scene,E01,S03,A12,270,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame271.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame271.npy,520.74383545,18.88795090,30.51534843,49.12229156,0.09528121,0.05882353,0.70588235,320.26617432
cross_scene,E01,S03,A12,275,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame276.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame276.npy,2633.94726562,37.11889267,67.65670776,103.18221283,0.25216986,0.00000000,0.11764706,268.29815674
cross_scene,E01,S03,A12,280,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame281.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame281.npy,1005.62084961,19.41008759,31.20808411,118.43416595,0.08818895,0.58823529,0.70588235,353.87750244
cross_scene,E01,S03,A12,285,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame286.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame286.npy,718.16284180,20.59507561,33.23104477,71.39230347,0.10021336,0.17647059,0.64705882,331.60293579
cross_scene,E01,S03,A12,290,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame291.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame291.npy,3603.22534180,47.94289780,78.57999420,115.17115021,0.30292605,0.05882353,0.11764706,259.40322876
cross_scene,E01,S03,A12,295,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A12/rgb/frame296.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A12/frame296.npy,754.99169922,18.13920403,30.05971909,91.76383209,0.08485104,0.47058824,0.76470588,354.26458740
cross_scene,E01,S03,A13,3,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame004.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame004.npy,515.25463867,11.38467312,19.29174423,111.16384888,0.05865545,0.82352941,0.82352941,328.89941406
cross_scene,E01,S03,A13,8,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame009.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame009.npy,666.03625488,22.28845978,35.56962585,62.78124237,0.10878602,0.00000000,0.29411765,326.96871948
cross_scene,E01,S03,A13,13,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame014.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame014.npy,1183.23083496,17.34263992,28.16406822,157.00238037,0.07596012,0.76470588,0.82352941,370.77441406
cross_scene,E01,S03,A13,18,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame019.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame019.npy,662.88262939,14.76510906,24.76131630,122.63903046,0.07474395,0.58823529,0.88235294,331.28186035
cross_scene,E01,S03,A13,23,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame024.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame024.npy,506.51412964,19.86829758,30.76656914,59.16669846,0.09497687,0.00000000,0.70588235,323.93750000
cross_scene,E01,S03,A13,28,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame029.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame029.npy,1497.35424805,19.41042519,32.94598770,181.27619934,0.08603930,0.58823529,0.88235294,382.91787720
cross_scene,E01,S03,A13,33,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame034.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame034.npy,840.10943604,17.57609749,29.23587227,131.94059753,0.08527730,0.29411765,0.88235294,342.83297729
cross_scene,E01,S03,A13,38,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame039.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame039.npy,709.27551270,22.89593506,36.99328613,59.86296082,0.11331185,0.00000000,0.29411765,326.47323608
cross_scene,E01,S03,A13,43,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame044.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame044.npy,1238.38488770,21.65788269,35.53473282,155.99061584,0.09287295,0.29411765,0.82352941,382.61660767
cross_scene,E01,S03,A13,48,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame049.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame049.npy,805.81524658,14.69058990,25.33813477,134.47071838,0.07407075,0.70588235,0.88235294,342.08016968
cross_scene,E01,S03,A13,53,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame054.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame054.npy,521.48260498,20.10488701,31.52419090,53.79960251,0.09622289,0.00000000,0.70588235,327.61633301
cross_scene,E01,S03,A13,58,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame059.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame059.npy,1251.61816406,19.97757149,32.72872925,160.84263611,0.08664599,0.47058824,0.82352941,377.72930908
cross_scene,E01,S03,A13,63,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame064.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame064.npy,1052.88317871,18.36012459,30.70745850,151.49526978,0.08559651,0.29411765,0.88235294,358.74661255
cross_scene,E01,S03,A13,68,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S03/A13/rgb/frame069.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_scene/E01/S03/A13/frame069.npy,257.91024780,14.16269588,21.78126717,39.09174347,0.06685743,0.29411765,0.94117647,325.78677368
